date,debate,speaker,speaker_id,house,parliament,context,speech_url
1925-09-04,QUESTION: ALIEN IMMIGRATION,Mr E RILEY,KYV,hofreps,9, the amended Immigration Act in order to deal with the influx of **aliens**  1 ,https://historichansard.net/hofreps/1925/19250904_reps_9_111/#subdebate-2-0-s0
1926-02-17,CRIMES BILL: Second Reading,Mr PARKER MOLONEY,L4X,hofreps,10," undesirable **aliens**, but the Government included, as portion of the bill, provisions that had the result of",https://historichansard.net/hofreps/1926/19260217_reps_10_112/#subdebate-26-0-s2
1916-05-19,TRADING WITH THE ENEMY BILL (No. 3),Senator GARDINER,KKZ,senate,6,", provided that, from time to time, allotments and allowances should be given to **aliens** who are not",https://historichansard.net/senate/1916/19160519_senate_6_79/#debate-10-s0
1925-08-21,NATIONALITY BILL: Second Reading,Dr MALONEY,KLM,hofreps,9," Australianborn women who marry **aliens** the right to retain their nationality, notwithstanding the marriage",https://historichansard.net/hofreps/1925/19250821_reps_9_111/#subdebate-26-0-s8
1925-07-14,IMMIGRATION BILL: Second Reading,Mr COOK,10000,senate,9," immigration of people of foreign nations, and it also gives a very definite power to deport **aliens** when",https://historichansard.net/senate/1925/19250714_senate_9_110/#subdebate-22-0-s4
1915-09-09,WAR PRECAUTIONS BILL (No. 3): Second Reading,Mr HUGHES,DQC,hofreps,6," this power will not be exercised in regard to others than **aliens** and naturalized **aliens**, except on",https://historichansard.net/hofreps/1915/19150909_reps_6_78/#subdebate-37-0-s17
1926-08-12,MATERNITY ALLOWANCE BILL,Dr EARLE PAGE,C7E,hofreps,10," **aliens**. The result of this will be that Asiatic ' mothers, including Syrians, who are British subjects",https://historichansard.net/hofreps/1926/19260812_reps_10_114/#debate-32-s0
1918-01-15,QUESTION: MOTION OF NO CONFIDENCE,Mr DEPUTY SPEAKER (Hon J M Chanter,JWY,hofreps,7,"**Aliens** Endanger Ship. - A Swede and a Finn, neither of whom could speak English, were charged at",https://historichansard.net/hofreps/1918/19180115_reps_7_83/#subdebate-1-0-s5
1926-08-11,QUESTION: ESTIMATES,Mr NELSON,JVT,hofreps,10, are Asiatics they should be debarred from coming into the country under the **Aliens** Restriction Act,https://historichansard.net/hofreps/1926/19260811_reps_10_114/#subdebate-34-0-s2
1901-09-12,IMMIGRATION RESTRICTION BILL: Second Reading,Mr FOWLER,JWG,hofreps,1, exclusion of these **aliens**. I believe with the Attorney-General that the time of this House is not by any,https://historichansard.net/hofreps/1901/19010912_REPS_1_4_c1/#subdebate-6-0-s9
1901-09-12,IMMIGRATION RESTRICTION BILL: Second Reading,Mr WILKS,L17,hofreps,1, not wish to deal with the dangers that surround the introduction of coloured **aliens** in Australia,https://historichansard.net/hofreps/1901/19010912_REPS_1_4_c1/#subdebate-6-0-s7
1901-09-12,IMMIGRATION RESTRICTION BILL: Second Reading,Mr DEAKIN,009MD,hofreps,1," the **aliens** which have been already admitted within our borders. The programme of a ""white Australia",https://historichansard.net/hofreps/1901/19010912_REPS_1_4_c1/#subdebate-6-0-s1
1914-10-28,WAR PRECAUTIONS BILL: Second Reading,Mr BRENNAN,JSC,hofreps,6, naturalized persons all the drastic regulations which in the other paragraphs are applied to **aliens**? No,https://historichansard.net/hofreps/1914/19141028_reps_6_75/#subdebate-37-0-s25
1914-10-28,WAR PRECAUTIONS BILL: Second Reading,Mr FOWLER,JWG,hofreps,6," rented by **aliens**. We cannot be too drastic in dealing with treachery or espionage, and I have read with",https://historichansard.net/hofreps/1914/19141028_reps_6_75/#subdebate-37-0-s22
1914-10-28,WAR PRECAUTIONS BILL: Second Reading,Mr HIGGS,KHE,hofreps,6,", all or any of the provisions of any order relating to **aliens**. I fear that it is rather dangerous",https://historichansard.net/hofreps/1914/19141028_reps_6_75/#subdebate-37-0-s12
1914-10-28,WAR PRECAUTIONS BILL: Second Reading,Sir WILLIAM IRVINE,KJE,hofreps,6," **aliens** from embarking, the preventing of persons from disclosing information, and from communicating",https://historichansard.net/hofreps/1914/19141028_reps_6_75/#subdebate-37-0-s2
1901-09-06,IMMIGRATION RESTRICTION BILL: Second Reading,Mr MANIFOLD,KMM,hofreps,1," admission of coloured **aliens** could be enacted, there would be a very large influx indeed of these",https://historichansard.net/hofreps/1901/19010906_reps_1_4/#subdebate-5-0-s15
1901-09-06,IMMIGRATION RESTRICTION BILL: Second Reading,Mr PAGE,KXO,hofreps,1,. These coloured **aliens** are entering into competition with them. They are opening up stores in towns in,https://historichansard.net/hofreps/1901/19010906_reps_1_4/#subdebate-5-0-s10
1901-09-06,IMMIGRATION RESTRICTION BILL: Second Reading,Mr KING O'MALLEY,K5D,hofreps,1, assist in getting into this Bill a clause providing for the absolute exclusion of undesirable **aliens**,https://historichansard.net/hofreps/1901/19010906_reps_1_4/#subdebate-5-0-s6
1901-08-28,ADJOURNMENT: Undesirable Immigrants,Mr BARTON,009LR,hofreps,1,". As to the wider question of. the introduction of **aliens**, which has ranged over a considerable area",https://historichansard.net/hofreps/1901/19010828_reps_1_4/#subdebate-12-0-s8
1901-09-25,IMMIGRATION RESTRICTION BILL,Mr REID,F4P,hofreps,1,. But what I want to know is whether the Government intend to admit such of the coloured **aliens** as can,https://historichansard.net/hofreps/1901/19010925_reps_1_4/#debate-10-s11
1909-08-06,INVALID AND OLD-AGE PENSIONS BILL,Senator WALKER,KAH,senate,3," great stress upon the word "" **aliens**."" I wonder whether he recognises that we are **aliens** here",https://historichansard.net/senate/1909/19090806_senate_3_50/#debate-5-s28
1901-09-25,IMMIGRATION RESTRICTION BILL,Mr SPENCE,KUF,hofreps,1," proposal that is calculated to effectively deal with these **aliens**, who appear in many cases to have",https://historichansard.net/hofreps/1901/19010925_reps_1_4/#debate-10-s6
1901-09-25,IMMIGRATION RESTRICTION BILL,Mr BROWN,JSM,hofreps,1," found wanting, the number of undesirable **aliens** in our midst will be increased before we can take any",https://historichansard.net/hofreps/1901/19010925_reps_1_4/#debate-10-s5
1909-08-06,INVALID AND OLD-AGE PENSIONS BILL,Senator MILLEN,KUL,senate,3,The following persons shall not be qualified to receive an old-age pension namely (a) **aliens** (4,https://historichansard.net/senate/1909/19090806_senate_3_50/#debate-5-s15
1909-08-06,INVALID AND OLD-AGE PENSIONS BILL,Senator DOBSON,JVC,senate,3, **aliens** entering Great Britain and being admitted to citizenship there. We are now dealing with men,https://historichansard.net/senate/1909/19090806_senate_3_50/#debate-5-s13
1909-08-06,INVALID AND OLD-AGE PENSIONS BILL,Senator MCGREGOR,KTF,senate,3, involved. It is merely a question of doing justice to coloured **aliens** who have resided in Australia for,https://historichansard.net/senate/1909/19090806_senate_3_50/#debate-5-s8
1909-08-05,INVALID AND OLD-AGE PENSIONS BILL,Senator NEEDHAM,JXJ,senate,3," **aliens**, including Asiatics. There are several reasons for that policy, which. I need not enumerate",https://historichansard.net/senate/1909/19090805_senate_3_50/#debate-6-s19
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr BATCHELOR,JOC,hofreps,3," naturalization law applies to all **aliens** ; it does not apply particularly to Asiatics, and. therefore it does",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17-s42
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr DUGALD THOMSON,KW6,hofreps,3," some other **aliens**, to the people of the Empire who have had responsibilities under the Empire, who",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17-s23
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr BATCHELOR,JOC,hofreps,3," **aliens** apply for naturalization, the total number likely to come under this provision - making",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17-s18
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr HUGHES,DQC,hofreps,3," the benefits of old-age pensions under section 16 are **aliens**, Asiatics, naturalized subjects of the",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17-s2
1909-11-17,MAKINE INSURANCE BILL,Senator DE LARGIE,JU7,senate,3," employes in a certain industry are **aliens**, and that only 10 per cent.are natives of the country or",https://historichansard.net/senate/1909/19091117_senate_3_53/#debate-1-s8
1909-11-17,QUESTION: SUPPLY OF LIQUOR TO CADETS,Mr GROOM,KFK,hofreps,3,We are of opinion that it is very unlikely that any **aliens** are imported under any actual contract,https://historichansard.net/hofreps/1909/19091117_reps_3_53/#subdebate-1-0-s3
1909-11-17,QUESTION: SUPPLY OF LIQUOR TO CADETS,Mr FRAZER,JX9,hofreps,3,"He knew of cases where, on the Gwalia mine, nearly the whole of the men on a level were **aliens**. The",https://historichansard.net/hofreps/1909/19091117_reps_3_53/#subdebate-1-0-s2
1926-08-05,QUESTION: CONDEMNED TO LIVE LIKE ANIMALS,Mr PERKINS,KXY,hofreps,10, whichdebars **aliens** who have been living in Australia practically the whole of their lives from receiving,https://historichansard.net/hofreps/1926/19260805_reps_10_114/#subdebate-18-0-s0
1909-07-20,QUESTION: DEFENCE,Mr CROUCH,K7U,hofreps,3,"that children of **aliens**, even if born in ",https://historichansard.net/hofreps/1909/19090720_reps_3_50/#subdebate-10-0-s0
1901-09-26,IMMIGRATION RESTRICTION BILL,Mr DEAKIN,009MD,hofreps,1," series of measures relating to **aliens** within our borders, to **aliens** outside our borders, whom we",https://historichansard.net/hofreps/1901/19010926_reps_1_4/#debate-4-s20
1901-09-26,IMMIGRATION RESTRICTION BILL,Mr EWING,KDR,hofreps,1, that the coloured **aliens** who come here are not educated. They are the  off-scourings  of the different,https://historichansard.net/hofreps/1901/19010926_reps_1_4/#debate-4-s7
1930-07-03,CENSUS AND STATISTICS BILL,Dr EARLE PAGE,C7E,hofreps,12,"With regard to **aliens**, the following opinion is held : - ",https://historichansard.net/hofreps/1930/19300703_reps_12_125/#debate-33-s1
1902-04-10,COMMONWEALTH FRANCHISE BILL: Second Reading,Senator PEARCE,K0F,senate,1,  amendment. It is all very well to talk of liberalizing the franchise in regard to the **aliens** who,https://historichansard.net/senate/1902/19020410_senate_1_9/#subdebate-3-0-s26
1902-04-10,COMMONWEALTH FRANCHISE BILL: Second Reading,The CHAIRMAN,10000,senate,1, altering the position of a few coloured **aliens** in Western Australia and South Australia who are now,https://historichansard.net/senate/1902/19020410_senate_1_9/#subdebate-3-0-s25
1902-04-29,"SUPPLY: Supply. [29 April, 1902.] Supply. 12067",Mr McDONALD,KQP,hofreps,1, large a number of **aliens**. Had the Act been administered in the way promised by the Prime Minister,https://historichansard.net/hofreps/1902/19020429_reps_1_9/#subdebate-10-7-s0
1902-04-29,"SUPPLY: Subdivision 2. - (Contingencies), £4,355",Mr McDONALD,KQP,hofreps,1, **aliens** admitted into the Commonwealth in the first two months of this year was 442. The number who,https://historichansard.net/hofreps/1902/19020429_reps_1_9/#subdebate-10-6-s0
1902-04-09,COMMONWEALTH FRANCHISE BILL: Second Reading,Senator PEARCE,K0F,senate,1," was estimated that there were 80,000 coloured **aliens** in Australia. In Queensland we have 10,000",https://historichansard.net/senate/1902/19020409_senate_1_9/#subdebate-3-0-s14
1902-05-27,CUSTOMS TARIFF BILL,Senator GLASSEY,KLW,senate,1, numbers of coloured **aliens** concerned in the production one might sympathize with honorable senators,https://historichansard.net/senate/1902/19020527_senate_1_10/#debate-1-s25
1903-06-04,QUESTION: GOVERNOR-GENERAL'S SPEECH : ADDRESS IN REPLY,Mr MCDONALD,KQP,hofreps,1," we legislated to prevent coloured **aliens**, particularly the kanaka, from working in the sugar industry",https://historichansard.net/hofreps/1903/19030604_reps_1_13/#subdebate-12-0-s7
1903-05-28,GOVERNOR-GENERAL'S SPEECH : ADDRESS IN REPLY,Senator Lt Col NEILD,JXT,senate,1," of labour competition, but is based upon the proposition that the exclusion of these hated **aliens**",https://historichansard.net/senate/1903/19030528_senate_1_13/#debate-12-s1
1903-05-27,GOVERNOR-GENERAL'S SPEECH : ADDRESS IN REPLY,Mr A McLEAN,KRO,hofreps,1, Government they would undertake that it would be applied only in the case of coloured **aliens** or,https://historichansard.net/hofreps/1903/19030527_reps_1_13/#debate-6-s4
1906-09-26,QUESTION: ESTIMATES,Mr MCWILLIAMS,JUV,hofreps,2," purpose of deporting 4,000 kanakas, and leave behind in Queensland 18,000 other coloured **aliens**. ",https://historichansard.net/hofreps/1906/19060926_reps_2_35/#subdebate-12-0-s30
1903-07-03,NATURALIZATION BILL: Second Reading,Senator DRAKE,JXO,senate,1, devise a system for the admission of **aliens** to the rights and privileges of British subjects which,https://historichansard.net/senate/1903/19030703_senate_1_14/#subdebate-3-0-s2
1903-07-01,NATURALIZATION BILL: Second Reading,Senator DRAKE,JXO,senate,1, under which **aliens** may become entitled to the rights and privileges of British subjects in Australia,https://historichansard.net/senate/1903/19030701_senate_1_14/#subdebate-11-0-s0
1904-09-08,MINISTERIAL STATEMENT,Mr SPENCE,KUF,hofreps,2, by commercial means? (Cheers.) We protect ourselves against undesirable **aliens**; why not protect,https://historichansard.net/hofreps/1904/19040908_reps_2_21/#debate-12-s5
1910-10-13,NORTHERN TERRITORY ACCEPTANCE BILL (No. 2): Second Reading,Mr HEDGES,KGZ,hofreps,4, accepted one which made provision for the employment of coloured **aliens**. The Northern Territory is the,https://historichansard.net/hofreps/1910/19101013_reps_4_58/#subdebate-8-0-s16
1901-12-06,IMMIGRATION RESTRICTION BILL,Senator HIGGS,KHE,senate,1, the direct exclusion of these undesirable **aliens** ? ,https://historichansard.net/senate/1901/19011206_senate_1_6/#debate-8-s45
1901-06-11,SUPPLY BILL,Mr BARTON,009LR,hofreps,1,"  Speaker  and  President,  the naturalization of **aliens**, emigration and immigration, including such",https://historichansard.net/hofreps/1901/19010611_reps_1_1/#debate-4-s3
1901-05-29,QUESTION: GOVERNOR-GENERAL'S SPEECH,Senator BARRETT,K1O,senate,1," something like 80,000 **aliens**, and when the one which has just been taken comes to be made up, we will find",https://historichansard.net/senate/1901/19010529_senate_1_1/#subdebate-0-0-s12
1901-05-29,QUESTION: GOVERNOR-GENERAL'S SPEECH,Senator HARNEY,KO8,senate,1, national grievances is the mixed race that has risen up by reason of the lax laws against **aliens** in,https://historichansard.net/senate/1901/19010529_senate_1_1/#subdebate-0-0-s6
1901-05-23,QUESTION: EDMUND BARTON,Sir EDWARD BRADDON,JRR,hofreps,1, getting it accepted by the home authorities. Because the most objectionable coloured **aliens** we could,https://historichansard.net/hofreps/1901/19010523_reps_1_1/#subdebate-3-0-s4
1911-09-21,QUESTION: SUGAR INDUSTRY: ROYAL COMMISSION,Mr TUDOR,KWL,hofreps,4," ascertain the number of coloured **aliens** employed in the different mills, although the information was",https://historichansard.net/hofreps/1911/19110921_reps_4_60/#subdebate-13-0-s2
1901-07-05,"QUESTION: NORTHERN TERRITORY OF SOUTH AUSTRALIA.,",Mr V L SOLOMON,KU9,hofreps,1, Asiatic **aliens** or even of Indians. Offers have been made to the Government of South Australia to take over,https://historichansard.net/hofreps/1901/19010705_reps_1_2/#subdebate-4-0-s1
1911-09-07,QUESTION: GOVERNOR-GENERAL'S SPEECH : ADDRESS-IN-REPLY,Mr FOWLER,JWG,hofreps,4," of certain abominable and immoral offences on the part of **aliens** amongst us, and many people are",https://historichansard.net/hofreps/1911/19110907_reps_4_60/#subdebate-6-0-s7
1910-10-14,NORTHERN TERRITORY ACCEPTANCE BILL (No. 2),Sir WILLIAM LYNE,KIN,hofreps,4," the white race, we should not allow many **aliens** to be there. ",https://historichansard.net/hofreps/1910/19101014_reps_4_58/#debate-6-s3
1902-07-23,QUESTION: EXCISE TARIFF RILL,Senator McGREGOR,KTF,senate,1, tobacco in New South Wales is chiefly carried on by Chinese and other **aliens**. I believe that white,https://historichansard.net/senate/1902/19020723_senate_1_11/#subdebate-4-0-s43
1901-11-13,IMMIGRATION RESTRICTION BILL: Second Reading,Senator O'CONNOR,JYD,senate,1, on the present occasion. The Bill before the Senate adopts the method of excluding coloured **aliens**,https://historichansard.net/senate/1901/19011113_senate_1_6/#subdebate-8-0-s0
1901-09-06,IMMIGRATION RESTRICTION BILL: Second Reading,Mr RONALD,KZV,hofreps,1," have this hypocrisy. We are told that the language test will really keep out undesirable **aliens**, and",https://historichansard.net/hofreps/1901/19010906_reps_1_4/#subdebate-5-0-s16
1901-09-06,IMMIGRATION RESTRICTION BILL: Second Reading,Mr HIGGINS,KHC,hofreps,1," Bill for the exclusion of undesirable **aliens**. It was carefully debated, and the Marquis of Salisbury",https://historichansard.net/hofreps/1901/19010906_reps_1_4/#subdebate-5-0-s12
1901-09-06,IMMIGRATION RESTRICTION BILL: Second Reading,Mr BARTON,009LR,hofreps,1, **aliens** admitted into Queensland from 1896 to 1900. Itappears that in the five-year period the,https://historichansard.net/hofreps/1901/19010906_reps_1_4/#subdebate-5-0-s4
1901-09-06,IMMIGRATION RESTRICTION BILL: Second Reading,Sir WILLIAM MCMILLAN,L2G,hofreps,1," lately become. With all my cosmopolitan views, I must say that many of these **aliens** are not nice people",https://historichansard.net/hofreps/1901/19010906_reps_1_4/#subdebate-5-0-s0
1901-09-25,IMMIGRATION RESTRICTION BILL,Mr L E GROOM,KFK,hofreps,1," Asiatics in this country. I am opposed to the immigration of these **aliens**, in the first place",https://historichansard.net/hofreps/1901/19010925_reps_1_4/#debate-10-s13
1901-09-20,IMMIGRATION RESTRICTION BILL,Mr HIGGINS,KHC,hofreps,1," a considerable influx - not an actual, but a threatened influx - of **aliens**, they would takevery",https://historichansard.net/hofreps/1901/19010920_reps_1_4/#debate-4-s3
1901-09-12,IMMIGRATION RESTRICTION BILL: Second Reading,Mr ISAACS,KJI,hofreps,1, member was dealing with the effect which the presence of large numbers of coloured **aliens** would have upon,https://historichansard.net/hofreps/1901/19010912_REPS_1_4_c1/#subdebate-6-0-s16
1901-09-12,IMMIGRATION RESTRICTION BILL: Second Reading,Mr TUDOR,KWL,hofreps,1,. Australia spoke with a unanimous voice on this subject of shutting out coloured **aliens** at the time of the,https://historichansard.net/hofreps/1901/19010912_REPS_1_4_c1/#subdebate-6-0-s8
1901-09-12,IMMIGRATION RESTRICTION BILL: Second Reading,Mr PIESSE,KY9,hofreps,1,. Those **aliens** whom I have indicated have not the qualities to enable them to take a share in that,https://historichansard.net/hofreps/1901/19010912_REPS_1_4_c1/#subdebate-6-0-s5
1909-08-06,INVALID AND OLD-AGE PENSIONS BILL,Senator SAYERS,K5F,senate,3, in the benefits of our old-age pension legislation. In the first part of section 16 ofthe Act. **aliens**,https://historichansard.net/senate/1909/19090806_senate_3_50/#debate-5-s18
1909-08-06,INVALID AND OLD-AGE PENSIONS BILL,Senator MILLEN,KUL,senate,3,. Honorable senators have in their possession information regarding the number of coloured **aliens** who,https://historichansard.net/senate/1909/19090806_senate_3_50/#debate-5-s2
1909-08-05,INVALID AND OLD-AGE PENSIONS BILL,Senator MCGREGOR,KTF,senate,3," an old-age pension. According to the laws of this country, a certain number of Asiatic **aliens** have",https://historichansard.net/senate/1909/19090805_senate_3_50/#debate-6-s17
1909-10-07,SUPPLY BILL (No. 3),Mr FRAZER,JX9,hofreps,3," indication that **aliens** are finding their way into the country, in spite of the Immigration Restriction",https://historichansard.net/hofreps/1909/19091007_reps_3_52/#debate-6-s0
1909-09-02,QUESTION: ESTIMATES,Mr HUGHES,DQC,hofreps,3," Department, the number of **aliens** who come in with permits, which they have no right to possess, must be",https://historichansard.net/hofreps/1909/19090902_reps_3_51/#subdebate-16-0-s6
1904-11-02,QUESTION: SUPPLY (1904-5),Mr FISHER,F4N,hofreps,2," classes of **aliens**. The whole question turns upon the interpretation of the word ""all,"" in section 25 of",https://historichansard.net/hofreps/1904/19041102_reps_2_23/#subdebate-8-0-s19
1904-11-09,QUESTION: SUPPLY (1904-5),Mr WEBSTER,KXK,hofreps,2, insure the removal from the Commonwealth of the coloured **aliens** who are now competing with our white,https://historichansard.net/hofreps/1904/19041109_reps_2_23/#subdebate-10-0-s28
1918-10-10,QUESTION: PUBLIC SERVICE,Senator PEARCE,K0F,senate,7,", be allowed to say that the Commissioner was appointed to inquire, not as to the **aliens** employed in",https://historichansard.net/senate/1918/19181010_SENATE_7_86/#subdebate-5-0-s1
1904-11-17,SUGAR INDUSTRY,Senator HIGGS,KHE,senate,2," venture to say that there are too many of these **aliens** arriving in Australia, and that shortly we shall",https://historichansard.net/senate/1904/19041117_senate_2_23/#debate-3-s0
1904-11-15,QUESTION: ALIENS IN QUEENSLAND,Mr MCDONALD,KQP,hofreps,2, question whether a number of the **aliens** in Queensland are entitled to exercise the Federal franchise,https://historichansard.net/hofreps/1904/19041115_reps_2_23/#subdebate-8-0-s0
1901-06-21,ADJOURNMENT,Mr W H GROOM,KFL,hofreps,1, ' of **aliens** in Queensland - I cannot see why Queensland shouldalways be picked out' as' a shocking,https://historichansard.net/hofreps/1901/19010621_reps_1_2/#debate-4-s1
1901-08-16,LANDING OF AFGHANS IN MELBOURNE,Mr BARTON,009LR,hofreps,1," landing of **aliens** I may be in a position to know what powers we have, and to see that theyare",https://historichansard.net/hofreps/1901/19010816_reps_1_3/#debate-1-s1
1901-08-16,LANDING OF AFGHANS IN MELBOURNE,Mr POYNTON,KYD,hofreps,1," Henry  Parkes, and prevent the States from being inundated by **aliens** of this class, pending the passing",https://historichansard.net/hofreps/1901/19010816_reps_1_3/#debate-1-s0
1918-12-04,WAR PRECAUTIONS BILL: Second Reading,Mr WATT,KXG,hofreps,7," control of internees. We have no power, so we are advised, for the control of **aliens** of various kinds",https://historichansard.net/hofreps/1918/19181204_reps_7_87/#subdebate-29-0-s1
1902-03-12,QUESTION: IMMIGRATION RESTRICTION ACT,Mr BARTON,009LR,hofreps,1,", the number of **aliens** admitted into the Commonwealth, has been 378; while the number admitted during",https://historichansard.net/hofreps/1902/19020312_reps_1_8/#subdebate-3-0-s1
1904-10-13,QUESTION: MOTION OF WANT OF CONFIDENCE,Mr BAMFORD,JNV,hofreps,2, **aliens** - and especially this part of Australia - he looked upon a White Australia as a prime,https://historichansard.net/hofreps/1904/19041013_reps_2_22/#subdebate-0-0-s0
1914-04-16,QUESTION: GOVERNOR-GENERAL'S SPEECH: ADDRESS-IN-REPLY,Mr SPEAKER,10000,hofreps,5," exemptions have been given to **aliens** by the State Government contrary to that agreement, and their",https://historichansard.net/hofreps/1914/19140416_reps_5_73/#subdebate-40-0-s3
1904-07-19,QUESTION: SUNDAY WORK OF POSTMASTERS,Mr WILKINSON,L0Y,hofreps,2, necessary to do so in order to minimize the competition of coloured **aliens** with our white people. The,https://historichansard.net/hofreps/1904/19040719_reps_2_20/#subdebate-3-0-s10
1915-09-09,WAR PRECAUTIONS BILL (No. 3): Second Reading,Mr JENSEN,KK9,hofreps,6," Commonwealth Government to deal with interned **aliens**, especially naturalized **aliens**. Assuming the judgment of",https://historichansard.net/hofreps/1915/19150909_reps_6_78/#subdebate-37-0-s9
1916-09-13,SUPPLY BILL (No. 2) 1916-17: Second Reading,Mr SINCLAIR,KRN,hofreps,6,"No, I am dealing now with **aliens** within the Commonwealth. I regret to say that it would he just as",https://historichansard.net/hofreps/1916/19160913_reps_6_79/#subdebate-31-0-s12
1918-09-27,QUESTION: THE WAR: HOUSE OF REPRESENTATIVES DEBATE,Mr FINLAYSON,KEX,hofreps,7, otherwise deal with **aliens**. . . . ,https://historichansard.net/hofreps/1918/19180927_reps_7_86/#subdebate-20-0-s6
1979-06-07,DC9-3: Australian Citizenship (Question No. 3814),Mr MacKellar,0I4,hofreps,31,) The following table shows the estimated number of **aliens** 16 years of age and over who were,https://historichansard.net/hofreps/1979/19790607_reps_31_hor114/#subdebate-35-66-s1
1909-08-26,LEGITIMATION OF CHILDREN BILL,Mr MAHON,KLB,hofreps,3,"Should their request be granted, other groups of **aliens** may logically and justly claim like",https://historichansard.net/hofreps/1909/19090826_reps_3_51/#debate-7-s2
1909-07-22,INVALID AND OLD-AGE PENSIONS BILL,Mr BATCHELOR,JOC,hofreps,3,**Aliens**; ,https://historichansard.net/hofreps/1909/19090722_reps_3_50/#debate-17-s17
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr W H IRVINE,KJE,hofreps,3,", represents about one in sixty. We are told that at the last census the total number of **aliens** in",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17-s26
1909-08-10,INVALID AND OLD-AGE PENSIONS BILL,Mr BATCHELOR,JOC,hofreps,3," supporting, of a motion in favour of the naturalization of certain Asiatic **aliens**. ",https://historichansard.net/hofreps/1909/19090810_reps_3_50/#debate-17-s6
1969-09-19,NAVY: Immigration (Question No. 1916),Mr Clyde Cameron,2V4,hofreps,26,How many **aliens** were there in Australia in September of each year since **aliens** have been required,https://historichansard.net/hofreps/1969/19690919_reps_26_hor65/#subdebate-37-6-s0
1908-02-25,CUSTOMS TARIFF BILL,Senator FINDLEY,JYX,senate,3," are largely manufactured by indigent **aliens**, who are paid a sweating wage. Even theaverage Britisher",https://historichansard.net/senate/1908/19080225_senate_3_43/#debate-3-s89
1923-07-31,QUESTION: IMPERIAL AND ECONOMIC CONFERENCES,Mr BAYLEY,JOG,hofreps,9, **aliens** to them into true American citizens. The census of 1910 disclosed that there were no fewer than,https://historichansard.net/hofreps/1923/19230731_reps_9_104/#subdebate-6-0-s9
1939-11-16,WAR-TIME ACTIVITIES OF THE FIGHTING SERVICES: Ministerial Statement,Mr STREET,KVN,hofreps,15, precautionary measure those enemy **aliens** who might reasonably be suspected of espionage or subversive,https://historichansard.net/hofreps/1939/19391116_reps_15_162/#subdebate-8-0-s0
1939-09-15,QUESTION: ADMISSION OF ALIENS,Mr WILSON,L1L,hofreps,15," Government to admit any more **aliens** to Australia during the (period of the war, or whether the",https://historichansard.net/hofreps/1939/19390915_reps_15_161/#subdebate-35-0-s0
1941-07-03,COMMISSION'S FOR ALIENS: Motion to Disallow Regulations,Mr ARCHIE CAMERON,JTY,hofreps,16,". An alien may be enlisted in the British Forces, but the number of **aliens** in the Forces shall not",https://historichansard.net/hofreps/1941/19410703_reps_16_167/#subdebate-40-0-s0
1941-07-03,INTERNMENT APPEAL TRIBUNALS: Motion to Disallow Regulations,Mr BRENNAN,JSC,hofreps,16,"That Statutory Rules 194.0, No. 269, being amendment of National Security (**Aliens**  Control",https://historichansard.net/hofreps/1941/19410703_reps_16_167/#subdebate-31-0-s5
1941-07-03,INTERNMENT APPEAL TRIBUNALS: Motion to Disallow Regulations,Mr DUNCAN-HUGHES,JY7,hofreps,16, is not the best one to choose to deal with **aliens**. I should have much more faith in an exclusively,https://historichansard.net/hofreps/1941/19410703_reps_16_167/#subdebate-31-0-s4
1941-07-03,INTERNMENT APPEAL TRIBUNALS: Motion to Disallow Regulations,Mr HUTCHINSON,KIX,hofreps,16," understand that persons suspected of subversive activities, and **aliens** who are regarded as being",https://historichansard.net/hofreps/1941/19410703_reps_16_167/#subdebate-31-0-s1
1941-07-03,INTERNMENT APPEAL TRIBUNALS: Motion to Disallow Regulations,Mr ARCHIE CAMERON,JTY,hofreps,16,"That Statutory Rules 1940, No.269, being amendment of the National Security (**Aliens** Control",https://historichansard.net/hofreps/1941/19410703_reps_16_167/#subdebate-31-0-s0
1979-05-03,ANSWERS TO QUESTIONS: Australian Broadcasting Commission: Sales Operations (Question No. 1265),Senator Chaney,EF4,senate,31,**Aliens** and Gods- Iceland ,https://historichansard.net/senate/1979/19790503_senate_31_s81/#subdebate-40-6-s1
1941-06-27,QUESTION: ROYAL AUSTRALIAN NAVY,Senator CAMERON,L8E,senate,16," soldiers, and the Government should not be permitted to appoint **aliens**, particularly if it does not",https://historichansard.net/senate/1941/19410627_senate_16_167/#subdebate-4-0-s10
1943-02-10,DEFENCE (CITIZEN MILITARY FORCES) BILL 1943,Mr HUTCHINSON,KIX,hofreps,16,We appealed all the more readily because we had never regarded the Americans as **aliens**. We have,https://historichansard.net/hofreps/1943/19430210_reps_16_173/#debate-27-s11
